Date;Visits;Value;FacetId1;FacetId2;FacetId3
20090420;3;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090420;4;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090420;32;205;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090420;4;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090420;20;115;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090421;7;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090421;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090421;23;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090421;27;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090421;19;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090421;9;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090422;30;10;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090422;25;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090422;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090422;2;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090422;34;270;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090422;19;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090423;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090423;18;145;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090423;31;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090423;4;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090424;27;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090424;3;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090424;29;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090424;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090425;15;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090425;10;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090426;22;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090426;13;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090427;26;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090427;3;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090427;18;120;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090427;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090428;33;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090428;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090428;14;135;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090429;13;30;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090429;23;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090429;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090430;29;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090430;10;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090430;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090501;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090501;11;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090501;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090501;29;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090502;6;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090502;16;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090503;26;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090503;4;105;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090504;3;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090504;2;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090504;26;10;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090504;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090504;7;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090505;29;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090505;11;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090506;1;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090506;26;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090506;8;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090507;29;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090507;7;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090508;30;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090508;10;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090508;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090509;23;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090509;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090510;5;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090510;14;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090510;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090511;27;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090511;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090511;12;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090511;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090512;3;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090512;4;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090512;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090512;1;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090512;11;130;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090513;26;30;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090513;1;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090513;6;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090514;23;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090514;1;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090514;24;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090514;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090514;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090515;32;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090515;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090515;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090515;2;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090515;18;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090516;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090516;15;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090516;29;105;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090517;10;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090517;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090517;27;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090518;20;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090518;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090518;15;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090519;29;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090519;20;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090519;16;115;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090520;18;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090520;29;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090520;1;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090520;20;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090521;34;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090521;12;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090521;13;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090522;33;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090522;58;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;C0D6F4A6-0CF0-4312-A7AD-C7B6BF03A764
20090522;4;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090522;12;110;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090523;22;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;C0D6F4A6-0CF0-4312-A7AD-C7B6BF03A764
20090523;9;5;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090523;2;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090523;15;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090524;7;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;C0D6F4A6-0CF0-4312-A7AD-C7B6BF03A764
20090524;19;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090524;7;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090525;3;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090525;22;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090525;46;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;C0D6F4A6-0CF0-4312-A7AD-C7B6BF03A764
20090525;8;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090526;21;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090526;12;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090526;26;5;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;C0D6F4A6-0CF0-4312-A7AD-C7B6BF03A764
20090526;31;200;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090527;14;135;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20090527;18;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
